,Date,환율,금리,y,ROE,영업이익률,부채비율,EPS,순이익률,BPS,PER,PBR,종가
700,2015-09-09,1193.0,1.5,22940.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
701,2015-09-10,1190.3399658203125,1.5,22680.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
702,2015-09-11,1180.5999755859375,1.5,22300.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
703,2015-09-14,1180.550048828125,1.5,22480.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
704,2015-09-15,1182.0,1.5,22460.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
705,2015-09-16,1176.81005859375,1.5,23040.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
706,2015-09-17,1169.199951171875,1.5,23140.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
707,2015-09-18,1164.8900146484375,1.5,23800.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
708,2015-09-21,1171.1099853515625,1.5,23000.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
709,2015-09-22,1176.47998046875,1.5,22900.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
710,2015-09-23,1182.5400390625,1.5,22620.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
711,2015-09-24,1192.4100341796875,1.5,22520.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
712,2015-09-25,1188.93994140625,1.5,22240.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
713,2015-09-28,1191.3199462890625,1.5,22240.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
714,2015-09-29,1193.81005859375,1.5,22240.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
715,2015-09-30,1194.1600341796875,1.5,22680.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
716,2015-10-01,1183.8399658203125,1.5,22680.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
717,2015-10-02,1177.0999755859375,1.5,22380.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
718,2015-10-05,1171.0899658203125,1.5,22300.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
719,2015-10-06,1159.5699462890625,1.5,23020.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
720,2015-10-07,1159.3199462890625,1.5,25020.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
721,2015-10-08,1156.75,1.5,25400.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
722,2015-10-09,1150.9000244140625,1.5,25400.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
723,2015-10-12,1146.010009765625,1.5,25200.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
724,2015-10-13,1142.2099609375,1.5,25040.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
725,2015-10-14,1148.0699462890625,1.5,25080.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
726,2015-10-15,1135.75,1.5,25380.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
727,2015-10-16,1121.0400390625,1.5,25300.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
728,2015-10-19,1129.719970703125,1.5,25120.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
729,2015-10-20,1130.3699951171875,1.5,25320.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
730,2015-10-21,1129.469970703125,1.5,25400.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
731,2015-10-22,1138.0400390625,1.5,25600.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
732,2015-10-23,1128.6700439453125,1.5,25780.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
733,2015-10-26,1134.010009765625,1.5,25840.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
734,2015-10-27,1128.739990234375,1.5,25960.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
735,2015-10-28,1134.02001953125,1.5,26160.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
736,2015-10-29,1143.5999755859375,1.5,26500.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
737,2015-10-30,1139.8599853515625,1.5,27440.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
738,2015-11-02,1139.1600341796875,1.5,27660.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
739,2015-11-03,1136.6199951171875,1.5,27040.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
740,2015-11-04,1127.800048828125,1.5,26600.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
741,2015-11-05,1133.1600341796875,1.5,26840.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
742,2015-11-06,1136.3599853515625,1.5,26760.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
743,2015-11-09,1150.780029296875,1.5,26880.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
744,2015-11-10,1157.1099853515625,1.5,26420.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
745,2015-11-11,1157.06005859375,1.5,26660.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
746,2015-11-12,1153.6600341796875,1.5,26340.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
747,2015-11-13,1157.260009765625,1.5,26000.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
748,2015-11-16,1168.3399658203125,1.5,25260.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
749,2015-11-17,1167.0899658203125,1.5,25400.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
750,2015-11-18,1168.5,1.5,25620.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
751,2015-11-19,1164.4599609375,1.5,25780.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
752,2015-11-20,1153.68994140625,1.5,25700.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
753,2015-11-23,1152.6199951171875,1.5,25640.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
754,2015-11-24,1157.0899658203125,1.5,25980.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
755,2015-11-25,1145.0,1.5,25980.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
756,2015-11-26,1143.050048828125,1.5,26700.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
757,2015-11-27,1146.8599853515625,1.5,26540.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
758,2015-11-30,1154.8299560546875,1.5,25680.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
759,2015-12-01,1158.239990234375,1.5,26420.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
760,2015-12-02,1153.9000244140625,1.5,26000.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
761,2015-12-03,1160.760009765625,1.5,25800.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
762,2015-12-04,1152.27001953125,1.5,25380.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
763,2015-12-07,1161.6400146484375,1.5,25240.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
764,2015-12-08,1174.4100341796875,1.5,25240.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
765,2015-12-09,1178.5899658203125,1.5,25260.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
766,2015-12-10,1179.719970703125,1.5,25660.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
767,2015-12-11,1177.2900390625,1.5,25680.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
768,2015-12-14,1185.5799560546875,1.5,25220.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
769,2015-12-15,1183.6500244140625,1.5,25540.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
770,2015-12-16,1172.739990234375,1.5,25980.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
771,2015-12-17,1170.050048828125,1.5,25800.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
772,2015-12-18,1183.06005859375,1.5,25560.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
773,2015-12-21,1180.4300537109375,1.5,25600.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
774,2015-12-22,1173.6099853515625,1.5,25840.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
775,2015-12-23,1169.1099853515625,1.5,25900.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
776,2015-12-24,1172.1600341796875,1.5,25700.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
777,2015-12-25,1167.8800048828125,1.5,25700.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
778,2015-12-28,1167.8800048828125,1.5,25320.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
779,2015-12-29,1165.8499755859375,1.5,25080.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
780,2015-12-30,1169.449951171875,1.5,25200.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
781,2015-12-31,1175.43994140625,1.5,25200.0,10.2457627,13.16370976,35.25063372,126305.0,9.499034759,1186567.566,0.199517042,0.0212377287,25200.0
782,2016-01-01,1174.1099853515625,1.5,25200.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
783,2016-01-04,1174.1099853515625,1.5,24100.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
784,2016-01-05,1187.3599853515625,1.5,24160.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
785,2016-01-06,1188.719970703125,1.5,23500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
786,2016-01-07,1198.739990234375,1.5,23260.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
787,2016-01-08,1195.3900146484375,1.5,23420.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
788,2016-01-11,1205.93994140625,1.5,23040.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
789,2016-01-12,1202.719970703125,1.5,22920.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
790,2016-01-13,1208.5,1.5,22960.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
791,2016-01-14,1210.3299560546875,1.5,22760.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
792,2016-01-15,1206.43994140625,1.5,22640.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
793,2016-01-18,1212.81005859375,1.5,22520.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
794,2016-01-19,1208.8399658203125,1.5,23420.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
795,2016-01-20,1205.75,1.5,22760.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
796,2016-01-21,1207.25,1.5,22620.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
797,2016-01-22,1202.0699462890625,1.5,23360.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
798,2016-01-25,1195.5699462890625,1.5,23240.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
799,2016-01-26,1197.3599853515625,1.5,22740.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
800,2016-01-27,1196.780029296875,1.5,23500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
801,2016-01-28,1206.6800537109375,1.5,22900.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
802,2016-01-29,1205.6300048828125,1.5,23000.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
803,2016-02-01,1206.1099853515625,1.5,23260.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
804,2016-02-02,1200.9599609375,1.5,23120.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
805,2016-02-03,1211.5,1.5,22920.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
806,2016-02-04,1199.699951171875,1.5,23120.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
807,2016-02-05,1190.8499755859375,1.5,23280.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
808,2016-02-08,1204.3499755859375,1.5,23280.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
809,2016-02-09,1202.6700439453125,1.5,23280.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
810,2016-02-10,1197.1500244140625,1.5,23280.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
811,2016-02-11,1187.949951171875,1.5,22600.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
812,2016-02-12,1197.449951171875,1.5,22600.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
813,2016-02-15,1205.0,1.5,23080.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
814,2016-02-16,1211.25,1.5,23360.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
815,2016-02-17,1215.8499755859375,1.5,23700.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
816,2016-02-18,1224.050048828125,1.5,23740.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
817,2016-02-19,1227.4000244140625,1.5,23800.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
818,2016-02-22,1231.8699951171875,1.5,23500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
819,2016-02-23,1220.949951171875,1.5,23620.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
820,2016-02-24,1229.949951171875,1.5,23440.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
821,2016-02-25,1231.4000244140625,1.5,23580.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
822,2016-02-26,1232.3499755859375,1.5,23440.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
823,2016-02-29,1241.1300048828125,1.5,23560.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
824,2016-03-01,1236.199951171875,1.5,23560.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
825,2016-03-02,1225.1500244140625,1.5,23940.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
826,2016-03-03,1224.5,1.5,24400.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
827,2016-03-04,1210.030029296875,1.5,24300.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
828,2016-03-07,1196.5,1.5,24460.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
829,2016-03-08,1198.75,1.5,23840.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
830,2016-03-09,1208.1800537109375,1.5,23880.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
831,2016-03-10,1208.1500244140625,1.5,24500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
832,2016-03-11,1203.949951171875,1.5,24980.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
833,2016-03-14,1185.9000244140625,1.5,25100.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
834,2016-03-15,1185.75,1.5,25060.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
835,2016-03-16,1191.969970703125,1.5,25120.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
836,2016-03-17,1175.8499755859375,1.5,25260.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
837,2016-03-18,1152.75,1.5,25460.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
838,2016-03-21,1162.300048828125,1.5,25340.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
839,2016-03-22,1159.0999755859375,1.5,25380.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
840,2016-03-23,1154.800048828125,1.5,25580.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
841,2016-03-24,1166.1500244140625,1.5,25640.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
842,2016-03-25,1166.1500244140625,1.5,25760.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
843,2016-03-28,1166.1500244140625,1.5,25880.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
844,2016-03-29,1166.1500244140625,1.5,25800.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
845,2016-03-30,1156.0799560546875,1.5,26160.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
846,2016-03-31,1140.22998046875,1.5,26240.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
847,2016-04-01,1140.800048828125,1.5,25580.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
848,2016-04-04,1145.8199462890625,1.5,26100.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
849,2016-04-05,1148.6300048828125,1.5,25200.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
850,2016-04-06,1158.5,1.5,25700.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
851,2016-04-07,1153.1500244140625,1.5,25380.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
852,2016-04-08,1156.1500244140625,1.5,24920.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
853,2016-04-11,1149.5,1.5,25320.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
854,2016-04-12,1140.5,1.5,25500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
855,2016-04-13,1140.050048828125,1.5,25500.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
856,2016-04-14,1143.75,1.5,26000.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
857,2016-04-15,1151.5999755859375,1.5,26000.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
858,2016-04-18,1145.0999755859375,1.5,25980.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
859,2016-04-19,1141.5999755859375,1.5,25760.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
860,2016-04-20,1125.8499755859375,1.5,25980.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
861,2016-04-21,1130.0999755859375,1.5,25880.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
862,2016-04-22,1138.25,1.5,25600.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
863,2016-04-25,1147.6500244140625,1.5,25620.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
864,2016-04-26,1148.52001953125,1.5,25920.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
865,2016-04-27,1144.8800048828125,1.5,26000.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
866,2016-04-28,1146.0999755859375,1.5,25300.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
867,2016-04-29,1134.0,1.5,24900.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
868,2016-05-02,1143.0,1.5,25000.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
869,2016-05-03,1135.5,1.5,25220.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
870,2016-05-04,1149.97998046875,1.5,25800.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
871,2016-05-05,1164.75,1.5,25800.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
872,2016-05-06,1164.5,1.5,25800.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
873,2016-05-09,1167.3399658203125,1.5,25980.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
874,2016-05-10,1173.050048828125,1.5,25920.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
875,2016-05-11,1169.3299560546875,1.5,25840.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
876,2016-05-12,1162.9000244140625,1.5,25620.0,18.20422808,24.15651113,36.97392224,6461.0,18.19116364,36097.38276,5.989784863,1.072099888,38700.0
